Date,Dealer,Region,Vehicle_Model,Fuel_Type,Category,Units_Sold,Unit_Price,Customer_Satisfaction_Score,Revenue,Year,Image_URL
2022-08-02,Skoda Auto Hub,West,Kushaq,Diesel,SUV,8,2500112,8.0,20000896,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-04-08,Volkswagen Prime,South,Virtus,Diesel,Sedan,20,1549875,8.1,30997500,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2021-11-17,Toyota Trust India,East,Fortuner,Diesel,SUV,33,2985101,5.5,98508333,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-07-27,Hyundai Motor Plaza,South,Creta,Diesel,SUV,28,1864380,9.6,52202640,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-10-26,Nissan Auto World,North,Magnite,Diesel,SUV,47,1368451,9.6,64317197,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-06-29,Jeep Drive Hub,West,Meridian,Diesel,SUV,42,2627340,6.1,110348280,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-08-25,Skoda Auto Hub,West,Slavia,Diesel,Sedan,33,1721215,7.3,56800095,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2020-06-09,Toyota Trust India,North,Hyryder,Petrol,SUV,27,1376363,7.6,37161801,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-05-03,Skoda Auto Hub,East,Kodiaq,Petrol,SUV,12,2290451,10.0,27485412,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-04-29,Hyundai Motor Plaza,North,Creta,Diesel,SUV,49,2937018,6.3,143913882,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-01-01,Renault Drive India,West,Duster,Diesel,SUV,35,1302889,5.4,45601115,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-04-11,Nissan Auto World,East,Terrano,Petrol,SUV,37,1658700,7.8,61371900,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-03-01,Tata Motors Autoworld,West,Tiago,Petrol,Hatchback,39,662536,6.7,25838904,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2022-12-28,Mahindra First Choice,South,Scorpio,Petrol,SUV,19,1498633,7.5,28474027,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-11-28,Skoda Auto Hub,North,Kushaq,Diesel,SUV,25,1269554,7.1,31738850,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-02-27,Volkswagen Prime,Central,Virtus,Diesel,Sedan,35,926033,9.5,32411155,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2022-05-07,Renault Drive India,West,Duster,Petrol,SUV,17,2336825,6.9,39726025,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-04-17,Ford India Motors,Central,Endeavour,Petrol,SUV,27,1666874,7.1,45005598,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-03-04,Toyota Trust India,South,Hyryder,Petrol,SUV,14,2554924,9.5,35768936,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-09-05,Kia Motors Arena,South,Seltos,Diesel,SUV,40,2267829,9.2,90713160,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-12-17,Mahindra First Choice,East,KUV100,Petrol,Hatchback,40,585778,7.3,23431120,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2023-04-10,Toyota Trust India,North,Camry,Petrol,Sedan,46,1109953,5.9,51057838,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2023-04-10,Kia Motors Arena,Central,Sonet,Diesel,SUV,3,2735341,7.4,8206023,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-05-14,Toyota Trust India,North,Yaris,Petrol,Sedan,12,1167500,6.5,14010000,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2022-12-16,Kia Motors Arena,East,Sonet,Diesel,SUV,24,2515090,6.6,60362160,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-04-07,Skoda Auto Hub,North,Kushaq,Petrol,SUV,27,1738744,9.4,46946088,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-02-20,Volkswagen Prime,North,Polo,Petrol,Hatchback,9,687531,5.4,6187779,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2020-10-01,Skoda Auto Hub,Central,Slavia,Diesel,Sedan,32,1057386,7.8,33836352,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2024-07-16,Hyundai Motor Plaza,Central,Creta,Petrol,SUV,41,2221814,6.4,91094374,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-07-03,Nissan Auto World,West,Terrano,Petrol,SUV,36,1883480,8.7,67805280,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-09-23,BYD Electric India,North,e6,Petrol,Electric,7,3281656,8.2,22971592,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/EV%203D.jpg
2022-03-05,Jeep Drive Hub,South,Meridian,Diesel,SUV,28,1274789,8.2,35694092,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-03-09,BYD Electric India,North,e6,Diesel,Electric,8,2024592,8.9,16196736,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/EV%203D.jpg
2023-01-06,Volkswagen Prime,Central,Virtus,Diesel,Sedan,17,1019007,5.3,17323119,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2024-09-07,MG Motors India,West,Astor,Petrol,SUV,11,1454305,7.4,15997355,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-08-07,Hyundai Motor Plaza,West,Venue,Petrol,SUV,12,1423857,7.8,17086284,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-06-05,Kia Motors Arena,Central,Sonet,Diesel,SUV,9,1990700,10.0,17916300,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-06-13,Renault Drive India,South,Kwid,Petrol,Hatchback,24,691382,6.9,16593168,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2022-12-29,Volkswagen Prime,East,Polo,Electric,Hatchback,20,775908,5.5,15518160,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2025-06-21,Jeep Drive Hub,West,Compass,Diesel,SUV,34,1579733,6.6,53710922,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-01-10,Honda Car Hub,West,Jazz,Petrol,Hatchback,46,517259,9.4,23793914,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2023-02-09,Volkswagen Prime,East,Polo,Electric,Hatchback,2,816331,5.9,1632662,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2023-04-13,Kia Motors Arena,North,Sonet,Petrol,SUV,15,1356832,5.5,20352480,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-10-30,Honda Car Hub,West,Jazz,Diesel,Hatchback,33,836160,5.9,27593280,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2023-06-14,MG Motors India,Central,Gloster,Electric,SUV,30,1578489,5.7,47354670,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-03-13,Toyota Trust India,Central,Hyryder,Electric,SUV,24,2400064,9.7,57601536,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-10-22,Hyundai Motor Plaza,East,i10,Diesel,Hatchback,37,678052,6.5,25087924,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2025-11-27,Ford India Motors,West,Ecosport,Petrol,SUV,18,2774681,6.4,49944258,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-05-08,Toyota Trust India,Central,Fortuner,Diesel,SUV,21,2780936,7.1,58399656,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-10-28,Toyota Trust India,West,Yaris,Diesel,Sedan,18,1280913,6.6,23056434,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2025-05-29,Nexa Maruti Suzuki,Central,Swift,Diesel,Hatchback,1,883006,7.5,883006,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2025-08-10,Toyota Trust India,East,Yaris,Electric,Sedan,18,1718317,6.6,30929706,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2021-09-17,Tata Motors Autoworld,West,Nexon,Diesel,SUV,4,1336643,8.4,5346572,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-07-20,Nissan Auto World,West,Terrano,Electric,SUV,49,2724359,8.4,133493591,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-11-28,Hyundai Motor Plaza,South,i10,Diesel,Hatchback,28,512335,6.5,14345380,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2023-01-04,Volkswagen Prime,Central,Virtus,Diesel,Sedan,17,1421227,10.0,24160859,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2023-05-22,MG Motors India,East,Gloster,Petrol,SUV,21,2027387,8.1,42575127,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-06-27,Volkswagen Prime,East,Virtus,Petrol,Sedan,17,1405347,9.4,23890899,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2025-01-10,MG Motors India,South,Gloster,Petrol,SUV,11,1746820,7.0,19215020,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-04-14,Honda Car Hub,Central,Jazz,Diesel,Hatchback,28,747020,9.6,20916560,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2024-02-19,Honda Car Hub,North,Amaze,Diesel,Sedan,39,1688615,6.5,65855985,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2020-03-25,Nissan Auto World,East,Magnite,Electric,SUV,12,2791967,10.0,33503604,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-08-13,Jeep Drive Hub,West,Compass,Diesel,SUV,36,1457862,6.0,52483032,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-07-04,Hyundai Motor Plaza,West,Venue,Petrol,SUV,22,2186510,5.7,48103220,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-03-03,Volkswagen Prime,East,Virtus,Electric,Sedan,48,1417209,6.5,68026032,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2020-10-20,Renault Drive India,North,Kiger,Diesel,SUV,3,2599372,7.4,7798116,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-08-12,Skoda Auto Hub,North,Kodiaq,Petrol,SUV,33,2181967,8.5,72004911,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-03-08,Kia Motors Arena,North,Sonet,Petrol,SUV,46,2344598,6.3,107851508,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-11-02,Honda Car Hub,Central,Jazz,Diesel,Hatchback,13,884864,7.4,11503232,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/HATCHBACK%203D.jpg
2022-05-13,Volkswagen Prime,South,Virtus,Diesel,Sedan,19,1754771,7.3,33340649,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2020-09-12,Ford India Motors,South,Ecosport,Petrol,SUV,21,1357424,7.4,28505904,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-04-26,Jeep Drive Hub,West,Meridian,Petrol,SUV,28,1777404,8.6,49767312,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2022-03-21,Volkswagen Prime,North,Virtus,Diesel,Sedan,28,1421263,7.8,39795364,2022,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2024-05-11,Ford India Motors,South,Ecosport,Petrol,SUV,20,1606403,6.1,32128060,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2025-06-23,Toyota Trust India,North,Hyryder,Diesel,SUV,5,2139605,9.7,10698025,2025,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2024-07-10,Renault Drive India,West,Duster,Diesel,SUV,36,2392633,7.3,86134788,2024,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-04-17,MG Motors India,Central,Hector,Electric,SUV,8,2412886,7.8,19303088,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-09-06,Honda Car Hub,South,Amaze,Petrol,Sedan,39,948672,8.5,36998208,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2023-07-27,Toyota Trust India,West,Fortuner,Petrol,SUV,25,1382270,6.3,34556750,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-11-03,Renault Drive India,East,Kiger,Petrol,SUV,11,1568586,7.8,17254446,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2020-12-13,Kia Motors Arena,South,Sonet,Electric,SUV,49,2673054,6.2,130979646,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2023-05-23,Mahindra First Choice,South,XUV700,Electric,SUV,1,2940060,9.7,2940060,2023,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-01-30,Kia Motors Arena,West,Seltos,Petrol,SUV,10,2878015,8.8,28780150,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
2021-07-21,Honda Car Hub,West,City,Diesel,Sedan,31,1635653,7.3,50705243,2021,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SEDAN%203D.jpg
2020-03-06,Mahindra First Choice,North,Scorpio,Petrol,SUV,8,1555032,9.3,12440256,2020,https://raw.githubusercontent.com/aniketaditya29/Automobile-Sales-Market-Trend-Analysis-Power-BI-Python-Project/main/stock%20images/SUV%203D.jpg
